#OK
#SQL= select * from centralsClustersone
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2012-06-15 16:43:01.934 CEST
#QUERYTIME 2 millisec
#COLUMN 1 name=HaloId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=firstHaloInFOFgroupId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 3 name=m_Crit200 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=subHaloID JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=velDisp JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=fofID JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 7 name=r_mean200 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=mMean200 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=r_crit200 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=r_tophat200 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=m_tophat200 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 12 name=type JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 13 name=r_mag JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=galaxyID JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 15 name=halo_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 16 name=halo_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=halo_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=halo_vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=halo_vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=halo_vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=ra JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 22 name=dec JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 23 name=z_app JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 24 name=z_geo JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 25 name=SDSS_r JDBC_TYPE=7 JDBC_TYPENAME=real
#HaloId,firstHaloInFOFgroupId,m_Crit200,subHaloID,velDisp,fofID,r_mean200,mMean200,r_crit200,r_tophat200,m_tophat200,type,r_mag,galaxyID,halo_x,halo_y,halo_z,halo_vx,halo_vy,halo_vz,ra,dec,z_app,z_geo,SDSS_r
426000067016477,426000067016477,8392.952,59042500000839,450.4222,59042500000007,1.2501587,11358.861,0.7575447,1.0098118,10069.167,0,-23.429789,426000067034835,74.398094,492.63882,274.88535,-288.7191,239.45308,485.05298,-5.6506286,74.78511,0.09843135,0.09701824,14.84124
240011806000004,240011806000004,26151.398,59024400000400,669.98456,59024400000002,1.8399572,36209.637,1.1064459,1.4823089,31846.105,0,-24.154812,240011806000004,382.44815,64.0102,248.4406,189.7499,260.29898,-275.45355,151.4305,-61.983456,0.097863436,0.09704661,14.15955
38000028000004,38000028000004,7423.4224,59003600000230,424.26514,59003600000002,1.2271088,10741.254,0.72713673,0.97853816,9161.69,0,-22.939308,38000028000004,197.58693,204.52153,18.629263,457.64566,112.07405,194.24533,45.988003,3.7480505,0.0985589,0.09705806,15.317007
241000054000004,241000054000004,14205.483,59024400000565,526.55896,59024400000003,1.6285973,25110.004,0.90278876,1.2890183,20942.102,0,-23.412128,241000054000004,397.1836,38.55163,236.99382,61.71213,352.0331,-99.478035,159.44617,-67.33923,0.097494364,0.097065926,14.85955
369000088000004,369000088000004,16125.694,59037100000780,575.93414,59037100000004,1.5693828,22469.768,0.94176817,1.268033,19935.822,0,-23.310097,369000088000004,260.5817,473.53693,387.60062,401.71698,-75.04481,20.324282,-5.798727,-23.22577,0.09840953,0.09707034,14.99963
234000100000004,234000100000004,8302.669,59023700001244,457.32672,59023700000009,1.2228248,10630.315,0.7548154,0.99276954,9567.232,0,-22.90189,234000100000004,288.02557,51.390976,183.48633,2.0677419,193.28848,148.51488,166.37218,40.071766,0.09754455,0.09707308,15.371033
137000032000004,137000032000004,39835.24,59013400000000,755.8277,59013400000000,2.0769212,52079.37,1.273096,1.6978316,47854.234,0,-23.881521,137000032000004,279.778,446.10812,10.784217,-176.84059,231.63774,46.906334,-10.902987,2.1676006,0.096318364,0.097106576,14.384306
227011743000004,227011743000004,26268.879,59023000000000,736.37463,59023000000000,1.7925526,33482.56,1.1081166,1.4567835,30229.621,0,-23.839994,227011743000004,329.05075,163.56819,159.18115,-44.53433,-150.57355,-138.87752,136.264,33.932434,0.09661722,0.097118974,14.425041
448000101000004,448000101000004,22606.01,59044800000745,603.2401,59044800000001,1.7766358,32598.664,1.0540045,1.40287,26995.445,0,-23.5212,448000101000004,29.254368,219.59602,457.12378,-478.52335,-517.25604,-711.5757,-84.043915,-8.647468,0.09919298,0.09712124,14.751341
366000893000234,366000893000234,7334.344,59036800000811,430.00464,59036800000009,1.2292448,10798.2295,0.7242528,0.9832596,9295.093,0,-22.501465,366000893000221,286.6818,435.96417,321.83633,-152.11545,198.61269,-181.4189,-163.29082,-38.657585,0.09780502,0.09713757,15.77832
142009151000004,142009151000004,8804.69,59014000001068,476.21786,59014000000006,1.3125255,13143.949,0.7697363,1.0555971,11501.214,0,-23.1258,142009151000004,269.6373,449.2247,77.951485,91.85929,106.447075,327.75436,-10.664462,15.86007,0.097720385,0.097144485,15.230579
293000918000506,293000918000506,9433.142,59029600000554,495.95,59029600000004,1.2886451,12440.793,0.7876177,1.0478086,11249.3,0,-22.786385,293000918000382,375.86432,243.83572,481.42493,-8.613946,-138.60376,348.5472,-115.85456,-3.7334945,0.09754002,0.09715414,15.490583
47002068048293,47002068048293,11380.894,59004600001769,479.23862,59004600000006,1.3995057,15934.112,0.8384833,1.1222472,13820.426,0,-23.416842,47002068106997,139.9821,207.20145,137.31358,499.18518,92.77241,698.85187,55.957645,28.772678,0.09953117,0.09715879,14.893013
23003334000004,23003334000004,13719.212,59002300001121,509.33258,59002300000004,1.4959394,19460.137,0.89237666,1.2168703,17618.848,0,-22.777391,23003334000004,215.41745,31.096952,184.43631,404.7187,27.628729,-28.956917,8.214284,40.27784,0.09822273,0.097162485,15.522615
285006843000004,285006843000004,9240.957,59028900002094,466.23776,59028900000006,1.2924517,12551.043,0.7822452,1.0477903,11247.664,0,-22.908798,285006843000004,371.21555,191.90274,332.55994,79.07386,269.21173,-261.87894,123.865265,-35.92341,0.09829223,0.097198725,15.356834
145005343000004,145005343000004,9624.466,59014300000451,447.20566,59014300000003,1.3786193,15231.3,0.79292274,1.0655873,11830.846,0,-23.658031,145005343000004,282.5426,442.42532,175.73352,-3.9165556,-458.25024,565.2842,-165.17047,37.997345,0.09884262,0.0972209,14.618662
233000117000004,233000117000004,11198.177,59023600001129,506.25977,59023600000008,1.3853842,15456.534,0.8339726,1.1074551,13280.622,0,-23.317528,233000117000004,295.66785,39.218735,195.67552,-158.92679,91.53761,-144.96507,169.13501,43.242764,0.09737635,0.09727776,15.005932
481000096004382,481000096004382,7297.25,59048100000845,429.7397,59048100000003,1.3570027,14526.078,0.72301745,1.020775,10400.09,0,-22.329777,481000096010543,230.89696,81.600586,449.73175,509.34592,348.31107,-27.597683,163.13104,-10.135223,0.095918655,0.09729195,15.925936
369006548000004,369006548000004,9168.92,59037200000986,508.87952,59037200000006,1.267796,11845.734,0.7801971,1.0329449,10776.627,0,-22.790745,369006548000004,265.47528,491.42368,394.8216,-27.122028,-288.0851,-470.34213,-1.8503282,-21.6027,0.09787154,0.09729874,15.478884
191000124000004,191000124000004,13258.933,59019000001156,596.6503,59019000000005,1.4253613,16834.102,0.8822745,1.1693636,15634.776,0,-23.605143,191000124000004,442.91953,276.62177,42.90039,20.999777,-253.98967,353.6935,101.659256,8.636469,0.09658122,0.09730184,14.680197
425019682000004,425019682000004,7900.6562,59042400000599,453.19995,59042400000006,1.2291546,10795.217,0.74242437,0.9905868,9504.404,0,-22.823511,425019682000004,56.348034,479.68982,279.38113,201.67209,668.01373,80.040924,-19.821278,77.899506,0.097573996,0.09731591,15.447332
368010549000004,368010549000004,7915.546,59037100001296,457.65823,59037100000009,1.2321149,10873.192,0.7429005,0.990725,9508.535,0,-23.72694,368010549000004,251.11475,435.92957,379.24042,643.16016,-219.6974,178.76294,-14.313302,-24.983932,0.09934986,0.097379565,14.551741
137003899000004,137003899000004,8145.169,59013500000743,458.80792,59013500000004,1.3485904,14258.069,0.7500071,1.0115863,10121.753,0,-23.321577,137003899000004,287.0489,471.73135,7.540274,-616.21436,-101.02801,134.47626,-5.624367,1.4974735,0.09609294,0.09828818,15.082937
167009303005776,167009303005776,17780.307,59016600000330,561.08563,59016600000001,1.7329829,30255.01,0.972937,1.3800186,25697.832,0,-23.458944,167009303017990,478.74445,377.42587,239.6531,-388.03894,223.85922,-353.4984,-99.83782,-64.459785,0.099214554,0.098290324,14.838755
481000099000004,481000099000004,7538.4062,59048100001415,472.0429,59048100000008,1.165712,9209.371,0.7309079,0.95429343,8498.124,0,-23.019327,481000099000004,229.0124,98.04221,484.80322,632.7603,290.49997,-172.84572,160.11009,-3.0186396,0.09652221,0.09830284,15.273895
473015326000004,473015326000004,25389.03,59047400000000,706.9451,59047400000000,1.7694029,32205.516,1.0956016,1.4551771,30129.871,0,-23.385979,473015326000004,206.01079,197.26454,455.73163,112.13404,254.82114,411.25238,43.757565,-8.822184,0.09902406,0.09832442,14.915823
265009395000004,265009395000004,31523.79,59026900000000,686.2623,59026900000000,2.0951185,53459.863,1.1775646,1.6159351,41258.074,0,-23.88004,265009395000004,442.90808,2.8681984,283.01132,78.510025,158.44272,-150.55884,177.12398,78.58078,0.09776282,0.09835422,14.416189
283001598000004,283001598000004,8447.518,59028700000993,471.86926,59028700000009,1.2624159,11696.497,0.75917387,1.017901,10312.646,0,-23.528944,283001598000004,338.69803,144.80472,309.26187,462.56015,88.01268,-345.42508,138.0849,-41.34563,0.098407984,0.09835708,14.746973
368000020000004,368000020000004,19881.6,59037000001733,651.1913,59037000000005,1.6387095,25581.041,1.0098385,1.3346884,23247.715,0,-23.520092,368000020000004,250.39325,402.7775,393.9708,-48.794956,355.45816,-465.53217,-21.220158,-21.5411,0.09840393,0.09837115,14.785547
381000153000004,381000153000004,8541.329,59038300000096,454.06094,59038300000001,1.2536316,11453.447,0.76197743,1.0318316,10741.856,0,-22.612444,381000153000004,335.4033,274.98392,424.6335,-2.4846208,14.079974,-126.39094,-126.18504,-15.12738,0.09846485,0.098379135,15.694283
54000068000004,54000068000004,14327.696,59005300000654,537.57776,59005300000003,1.5045073,19796.48,0.905377,1.220474,17775.66,0,-23.241999,54000068000004,4.516396,197.11978,211.12706,31.839676,-105.315765,28.892149,88.68748,46.9576,0.09822321,0.09840715,15.081171
297000068000004,297000068000004,9627.306,59030000000153,466.45596,59030000000001,1.4407529,17384.922,0.7929755,1.1269418,13994.106,0,-22.89863,297000068000004,286.4449,36.456482,489.3441,476.02432,111.830215,496.3632,7.2531676,-2.113421,0.10014486,0.09843242,15.414467
213014641000004,213014641000004,8164.1895,59021400000365,426.83133,59021400000003,1.2452371,11224.341,0.7505739,1.0002419,9784.893,0,-23.343466,213014641000004,274.8217,4.34042,89.46494,290.94275,225.25696,763.5927,0.9048306,18.029943,0.10035694,0.09846628,14.955635
142009147032455,142009147032455,8156.013,59014000000795,426.7843,59014000000003,1.2971014,12686.166,0.75034815,1.0180568,10316.95,0,-22.455807,142009147079487,263.70044,465.44858,113.25043,-254.01573,337.0529,799.49304,-7.464672,23.065592,0.09862161,0.09847081,15.851894
38014451000004,38014451000004,35132.695,59003700000000,707.94635,59003700000000,2.0300944,48636.227,1.2208894,1.6600063,44727.47,0,-23.772955,38014451000004,191.30736,210.56807,51.34223,110.67328,96.453575,-331.6484,47.74392,10.229942,0.09879017,0.09848046,14.514683
241000055000004,241000055000004,9176.494,59024400001104,476.2763,59024400000008,1.2916263,12526.256,0.7804221,1.0362239,10879.217,0,-23.60589,241000055000004,402.29776,36.36786,230.35786,48.261524,349.2037,335.52316,159.58315,-68.86206,0.097436786,0.098481536,14.718208
215000094000004,215000094000004,8363.775,59021500000137,395.42407,59021500000001,1.4875664,19135.41,0.7566657,1.1859839,16310.908,0,-23.242228,215000094000004,277.70938,79.83251,9.682551,411.51096,803.56274,-146.89725,16.03824,1.9191895,0.10073185,0.09849012,15.066713
142009147000004,142009147000004,23066.29,59014000000000,605.7784,59014000000000,1.8417312,36314.98,1.0611197,1.4776998,31549.953,0,-24.144594,142009147000004,262.87265,470.24707,116.65448,-126.57448,53.713634,164.7406,-6.4574738,23.795208,0.09829557,0.098493814,14.561127
96000015000004,96000015000004,21626.582,59009400000207,624.2409,59009400000001,1.6869833,27908.945,1.0385641,1.3654557,24893.463,0,-23.60864,96000015000004,134.03299,346.38065,205.03346,-104.23483,-49.983078,-241.95099,-48.895283,45.162754,0.09779,0.09849787,14.744429
142009147066309,142009147066309,26509.518,59014000000359,678.6653,59014000000001,1.8974416,39710.785,1.1114763,1.4989474,32930.62,0,-24.11688,142009147124884,264.04517,479.1665,116.166306,69.48563,-232.06563,280.96115,-4.511363,23.681564,0.0992322,0.098525405,14.212423
241008844000004,241008844000004,21761.62,59024500000000,593.22485,59024500000000,1.7366436,30446.506,1.040724,1.3978779,26708.244,0,-23.885723,241008844000004,429.62762,33.134342,221.42482,311.46786,165.84688,6.7279954,154.78693,-74.3994,0.09829736,0.09852898,14.42329
85019947000004,85019947000004,11589.001,59008300000362,492.83105,59008300000002,1.4250103,16821.277,0.843569,1.134694,14285.524,0,-23.324888,85019947000004,88.15605,453.83078,228.4197,-253.16597,308.3619,-95.668015,-27.64202,-69.875824,0.09839785,0.09853172,14.984055
148000039000004,148000039000004,39365.58,59014600000000,720.9703,59014600000000,2.1042955,54165.516,1.2680625,1.7085212,48763.863,0,-23.343636,148000039000004,336.48795,416.4921,223.56087,-330.24796,118.267136,87.59409,-152.94595,50.60502,0.09935641,0.09854996,14.984282
162000050004717,162000050004717,11456.029,59016000000873,468.3773,59016000000002,1.397692,15872.231,0.8403148,1.1144953,13535.721,0,-22.709805,162000050009498,432.806,265.88943,156.10199,261.76395,488.9527,-220.58177,-106.01445,32.65625,0.096443415,0.0985508,15.594929
148000046000004,148000046000004,9078.724,59014600001176,433.23068,59014600000007,1.3481711,14244.644,0.77763724,1.0719193,12042.739,0,-22.838188,148000046000004,334.56732,429.7477,226.73135,-351.54443,142.37141,316.262,-156.99112,51.59592,0.100079656,0.0985626,15.437756
398012577000004,398012577000004,9775.941,59039900000368,467.52545,59039900000004,1.3416903,14039.9795,0.7970605,1.0866284,12545.707,0,-22.837166,398012577000004,230.47087,484.26273,395.38284,57.356365,5.3143635,-144.8669,-176.6584,-21.180748,0.09863436,0.09863925,15.483952
385000035000004,385000035000004,7420.6685,59038600000451,425.2485,59038600000005,1.1931475,9874.057,0.7270847,0.9725286,8995.326,0,-23.062449,385000035009597,140.98099,252.81099,492.4371,650.06305,-127.70433,163.84819,60.85361,-1.4966438,0.09937918,0.09864402,15.252689
273000049000004,273000049000004,22577.178,59027700000725,625.98474,59027700000002,1.8721182,38141.81,1.0535614,1.474875,31369.043,0,-24.205105,273000049000004,365.33914,5.0970473,256.3586,-38.517292,-136.46255,411.99283,177.83234,62.270916,0.10005617,0.09866381,14.115164
448000101018499,448000101018499,7260.07,59044900002726,431.3852,59044900000008,1.1620877,9123.478,0.7217983,0.9456605,8271.083,0,-23.469723,448000101061019,29.71739,215.91763,452.08408,290.89835,-1047.3424,-441.21494,-84.0281,-9.522915,0.102804065,0.09866524,14.851961
254017298000004,254017298000004,11253.517,59025900000082,493.8119,59025900000001,1.389173,15583.825,0.8353407,1.1278056,14026.381,0,-23.271433,254017298000004,488.5738,245.25789,153.6614,-281.3601,-28.08678,0.71441525,92.6674,32.04044,0.09862745,0.09867251,15.04537
355010839000004,355010839000004,34812.1,59035700000000,750.57623,59035700000000,2.0004406,46535.02,1.2171513,1.603305,40298.27,0,-23.993605,355010839000004,324.5175,317.77393,358.92273,-268.50854,-246.54327,47.842392,-133.91998,-29.146437,0.0997566,0.09867811,14.301458
284008257005919,284008257005919,7986.722,59028800000374,437.11615,59028800000002,1.2449036,11215.562,0.7451216,1.0003886,9789.281,0,-22.830687,284008257010107,348.1418,194.40935,348.1819,189.7538,181.93161,-252.51782,127.994316,-31.609007,0.0992465,0.09867895,15.477314
461000082000004,461000082000004,7995.1567,59046100000276,444.74518,59046100000002,1.3043532,12900.211,0.74538106,1.0338618,10805.201,0,-23.628563,461000082000004,66.030685,149.4789,260.78778,64.98445,-245.76248,-96.737236,66.167076,-55.661762,0.0985744,0.09869206,14.69306
399011205000004,399011205000004,9727.572,59040000000335,497.32635,59040000000002,1.3346982,13821.458,0.79574186,1.0609416,11676.874,0,-22.7369,399011205000004,234.88855,385.53262,374.8704,-55.147892,-143.4573,-361.4552,-25.981195,-25.58889,0.09931147,0.098695874,15.575548
168000027008327,168000027008327,14098.073,59016600000001,532.389,59016600000000,1.5831898,23067.58,0.90051323,1.2509049,19138.596,0,-23.159685,168000027000004,463.89255,389.63147,234.49489,33.803146,-37.464096,-295.79385,-108.11569,-66.37673,0.09975219,0.098722816,15.152372
47002068000004,47002068000004,47329.062,59004600000982,768.2695,59004600000002,2.2600691,67110.055,1.3483884,1.8553144,62444.43,0,-23.588707,47002068000004,145.13646,208.12743,139.9893,27.069372,-132.92065,349.0937,55.110233,28.886131,0.09904075,0.09872317,14.719402
240011811000004,240011811000004,8950.142,59024400001018,439.59985,59024400000007,1.3261406,13557.667,0.77395475,1.0589274,11610.259,0,-23.102097,240011811000004,380.3588,87.324844,249.10042,11.317166,107.2599,-442.2479,143.8747,59.263386,0.09743941,0.098730326,15.201586
157004190002968,157004190002968,7339.6807,59016100000635,424.1251,59016100000004,1.2258793,10708.894,0.7244223,0.97216904,8984.224,0,-23.211752,157004190000043,376.80402,278.98987,141.42542,-147.48035,115.08961,99.8126,-119.13628,29.2023,0.09883678,0.09875023,15.107904
95016980000004,95016980000004,10417.303,59009300000098,470.7095,59009300000001,1.3461636,14182.332,0.814095,1.088794,12621.015,0,-23.041338,95016980000004,97.59927,367.91968,238.97433,23.712881,232.34558,-165.06999,-53.53787,55.50237,0.097926855,0.09878349,15.271999
130003560000004,130003560000004,19322.69,59012800000504,580.15283,59012800000002,1.6697228,27060.854,1.0002931,1.332233,23119.734,0,-22.862236,130003560000004,349.03128,261.71527,67.61508,39.285694,-329.0688,146.3579,-122.356895,13.479411,0.09986162,0.0988214,15.49021
37014519000004,37014519000004,13254.544,59003600000137,524.12866,59003600000001,1.4803858,18859.484,0.8821591,1.1902106,16485.707,0,-23.33,37014519000004,166.64531,230.91649,55.693497,686.36194,151.02228,68.90224,54.183178,11.065926,0.1007849,0.098852396,14.9904175
411016600000004,411016600000004,11822.583,59041200000235,494.57513,59041200000001,1.5369037,21102.873,0.8491941,1.1951388,16691.404,0,-22.965714,411016600000004,187.51453,322.64804,367.2853,489.94238,-154.86447,-469.53888,-43.40456,-27.212204,0.101165295,0.09887266,15.354296
298000043000004,298000043000004,9916.4,59030100000111,471.283,59030100000001,1.3864754,15493.714,0.8008603,1.1105437,13391.904,0,-22.777227,298000043000004,263.58075,22.862213,380.56705,-98.971725,-216.11807,-334.26202,4.957259,-24.295475,0.099004745,0.09889245,15.513361
400006308000004,400006308000004,11114.865,59040100000521,507.71185,59040100000003,1.3989365,15915.264,0.83188856,1.1236485,13871.635,0,-23.626719,400006308000004,213.02704,433.27124,314.38748,478.37454,-133.45131,-559.52057,-17.392687,-39.742584,0.10161495,0.09890652,14.70307
239000140000004,239000140000004,7839.722,59024200001038,436.3702,59024200000006,1.2444388,11202.824,0.74051476,1.001004,9807.441,0,-23.629784,239000140000004,322.7877,120.519066,195.88844,-6.829546,53.28968,-147.10423,145.78105,42.42855,0.098648906,0.09891617,14.687292
489020435000004,489020435000004,8611.387,59049000000267,455.27585,59049000000003,1.2598021,11622.911,0.764059,1.0234102,10480.647,0,-23.518421,489020435000004,199.52867,51.09438,295.3291,371.75345,-92.963234,-323.20392,14.363389,-44.819187,0.100633144,0.09892273,14.8772335
223026019000004,223026019000004,12397.416,59022500000496,499.47748,59022500000002,1.4713223,18515.395,0.86273146,1.1715225,15721.271,0,-23.397833,223026019000004,276.10034,140.42323,120.266266,467.18234,23.188124,249.81422,147.90529,24.468023,0.09802401,0.098923445,14.88772
296000097070780,296000097070780,11100.32,59029800000870,473.20584,59029800000003,1.4486209,17671.865,0.8315422,1.1473724,14769.041,0,-22.736504,296000097181268,270.75906,104.90771,495.84183,-64.71815,-317.41217,-325.04767,21.179247,-0.82042754,0.098311186,0.09893525,15.577881
170000065000004,170000065000004,29405.283,59016900000000,662.4328,59016900000000,1.9551787,43447.33,1.1505733,1.5793564,38519.207,0,-23.592081,170000065000004,403.4017,481.34863,226.71767,66.42275,28.866482,296.8807,-169.07172,-70.20098,0.09784162,0.09895253,14.791309
467000098000004,467000098000004,10194.564,59046700000158,480.17087,59046700000001,1.3583066,14567.906,0.8082758,1.084763,12481.071,0,-23.726439,467000098000004,150.09676,167.47186,315.9495,39.500916,-52.352394,-301.27628,48.1317,-39.296875,0.09966838,0.09900522,14.598581
106000107000004,106000107000004,8395.448,59010400000720,433.13498,59010400000004,1.2852783,12342.334,0.7576206,1.0340419,10810.709,0,-23.022913,106000107000004,157.24316,467.61523,242.41461,545.7793,300.5965,-122.57138,-11.63754,56.484776,0.09964228,0.09905791,15.320372
224000066000004,224000066000004,17491.127,59022600000769,584.8438,59022600000004,1.6371179,25506.336,0.9676347,1.3014082,21552.307,0,-23.870785,224000066000004,305.0314,127.86447,173.72049,-186.86575,227.1329,52.763374,146.7423,36.689064,0.09999943,0.099058986,14.554663
241008849000004,241008849000004,7766.394,59024400001235,449.30914,59024400000010,1.2408572,11106.861,0.7381923,1.003231,9873.109,0,-23.105577,241008849000004,429.85278,61.258083,224.5066,32.812214,-414.80032,23.434483,138.86998,-71.32229,0.09864581,0.09907627,15.19879
345000066000004,345000066000004,10435.463,59034700000000,482.65662,59034700000000,1.4668182,18345.586,0.8145939,1.1092088,13345.085,0,-23.142532,345000066000004,443.2935,290.11496,306.83826,-330.61227,-72.752556,41.509815,-105.11913,-41.619976,0.09940922,0.099081635,15.178701
226000085000004,226000085000004,7612.3364,59022800001379,433.773,59022800000009,1.2150056,10427.631,0.73328805,0.973126,9010.731,0,-23.617016,226000085000004,337.15765,189.95537,148.30293,98.49932,-216.2837,331.06818,130.60538,30.656687,0.09898996,0.09909105,14.706509
448000101113004,448000101113004,31048.965,59044900001721,666.968,59044900000001,2.1532395,58033.395,1.1716216,1.678558,46242.914,0,-23.72387,448000101210365,35.75831,215.67934,449.99863,-1348.771,-380.7121,35.679375,-82.831696,-9.897781,0.0998379,0.09910452,14.601454
498000154000004,498000154000004,13855.368,59049700000525,647.63745,59049700000003,1.4334112,17121.475,0.8953142,1.1759998,15902.44,0,-23.292963,498000154000004,72.46368,64.11926,274.3368,-333.25424,-36.40067,548.0668,41.50391,70.57223,0.10066807,0.09910798,15.062731
127000134000004,127000134000004,8472.047,59012400001180,430.6163,59012400000006,1.3657606,14809.147,0.75991744,1.0928642,12762.593,0,-23.62269,127000134000004,204.36966,293.0267,4.8889294,-58.91076,-516.9582,142.77922,-45.362656,0.9629367,0.10031605,0.09911144,14.677578
404000067000004,404000067000004,9509.138,59040400000476,520.79333,59040400000004,1.2730505,11993.939,0.7897311,1.0426683,11084.397,0,-22.508135,404000067000004,139.03244,406.8931,262.01184,128.19865,250.15907,111.98735,-33.80933,-54.889065,0.09871197,0.099116445,15.815411
451010118000004,451010118000004,16525.643,59045200000000,571.1265,59045200000000,1.5859419,23188.158,0.949487,1.2718239,20115.527,0,-23.612513,451010118000004,104.71529,231.73605,458.6115,-40.92553,-241.37183,34.62383,-68.6771,-8.178626,0.09986389,0.0991205,14.703159
112000013000004,112000013000004,8236.055,59011000001071,466.86356,59011000000006,1.2015393,10083.798,0.75278014,0.9841633,9320.826,0,-23.353773,112000013000004,244.80501,406.29453,103.64487,195.42683,184.87688,311.43036,-159.83719,20.869368,0.09868288,0.09912264,14.97085
405000069000004,405000069000004,8830.166,59040500000228,476.69452,59040500000002,1.2919942,12536.928,0.7704728,1.0361475,10876.808,0,-23.538912,405000069000004,138.86954,479.98392,257.61285,165.1675,275.05716,-207.3576,-8.20189,61.425804,0.09950507,0.09995484,14.804955
110010595000004,110010595000004,8327.37,59010900001095,502.35147,59010900000006,1.2284205,10776.11,0.75556237,0.9914718,9530.138,0,-22.65292,110010595000004,244.20605,471.16348,140.77307,80.63136,-350.70926,256.8958,-173.56801,28.67309,0.1002928,0.09997225,15.68799
168000031000004,168000031000004,8959.608,59016600000983,446.09372,59016600000006,1.34452,14128.971,0.77421963,1.0685356,11929.046,0,-23.376808,168000031000004,476.9755,379.72943,233.3441,-667.45087,377.82974,57.77295,-100.83753,-65.3343,0.09941661,0.099984884,14.961721
20000000000004,20000000000004,102541.31,59001900000000,1059.7396,59001900000000,2.905914,142642.92,1.7447726,2.3516889,127167.28,0,-24.75564,20000000000004,207.52367,108.86478,176.66396,552.30115,-170.51723,79.73539,27.681042,37.01127,0.10137701,0.10000098,13.847761
239022468000004,239022468000004,13527.802,59024200000789,529.56726,59024200000004,1.5292913,20791.486,0.8882048,1.2216554,17827.213,0,-23.489594,239022468000004,350.66415,103.67401,230.51572,40.119495,204.30533,-73.97554,145.23032,51.73908,0.10001266,0.100035906,14.842041
421000071000004,421000071000004,8144.3086,59042000000729,449.4084,59042000000007,1.2244351,10671.11,0.7499907,0.9979843,9719.396,0,-22.460026,421000071000004,23.945734,260.4618,366.61847,48.078518,192.03851,-0.835641,84.74724,-27.01912,0.10068667,0.10004616,15.90172
63000090000004,63000090000004,7326.3403,59006100000911,441.41196,59006100000005,1.2272751,10745.558,0.7239869,0.98495734,9343.031,0,-22.81248,63000090000004,5.601881,206.67383,12.380521,-316.48663,-306.9319,73.81918,-88.90591,2.4164286,0.10117185,0.10005832,15.549595
17014111000004,17014111000004,19214.334,59001700000489,546.3511,59001700000002,1.7090355,29017.385,0.99842066,1.3683106,25049.242,0,-23.454607,17014111000004,156.84848,45.244915,244.09851,218.50046,10.581222,-274.95853,16.09087,56.226894,0.09965873,0.10006285,14.863226
145005341000004,145005341000004,25035.729,59014300000000,677.8146,59014300000000,1.7911816,33405.79,1.0904975,1.4659905,30805.572,0,-23.36768,145005341000004,273.69235,471.3041,184.98723,-76.22242,-200.88295,152.77914,-172.77345,39.03935,0.10071862,0.100078344,14.98237
448000101042147,448000101042147,160689.0,59044900000000,1183.7858,59044900000000,3.520377,253612.03,2.0265994,2.800517,214758.3,0,-24.929499,448000101092160,29.44405,212.61319,447.04642,199.95242,-112.16723,291.09674,-84.15021,-10.386976,0.10036397,0.10008049,13.405119
489000126000004,489000126000004,14221.577,59048900000608,563.1009,59048900000004,1.4890797,19193.85,0.90313923,1.2070432,17195.06,0,-23.405209,489000126000004,205.73141,60.012447,299.057,23.809359,-368.05908,-506.068,16.262117,-43.156868,0.10116041,0.10010564,14.934088
17000038000004,17000038000004,10124.766,59001600000548,479.02753,59001600000004,1.3507639,14326.836,0.80642354,1.0852045,12497.596,0,-23.43136,17000038000004,184.23671,8.450341,228.7851,36.39769,-8.375394,124.48241,2.6261313,51.12669,0.10057473,0.10013652,14.917482
